season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade
2015,2014–15,2550,Kirk Hinrich,21400010,2014-10-29,CHI @ NYK,NYK,W,23.7,12,4,10,3,7,1,1,0,1,1,0,1,0,2,3,8,4.699999999999999,57.4712643678161,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,201149,Joakim Noah,21400010,2014-10-29,CHI @ NYK,NYK,W,19.85,3,1,4,0,0,1,2,2,4,6,2,0,3,2,2,3,3.499999999999999,30.737704918032787,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,202703,Nikola Mirotic,21400010,2014-10-29,CHI @ NYK,NYK,W,15.283333333333331,5,1,2,1,2,2,2,0,7,7,1,1,0,2,2,9,5.0,86.80555555555556,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,2399,Mike Dunleavy,21400010,2014-10-29,CHI @ NYK,NYK,W,31.016666666666666,0,0,5,0,4,0,0,0,3,3,4,1,0,1,1,17,-0.2000000000000003,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,203503,Tony Snell,21400010,2014-10-29,CHI @ NYK,NYK,W,16.983333333333334,3,1,4,0,1,1,1,0,1,1,0,1,0,1,1,7,0.5,33.78378378378378,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,202734,E'Twaun Moore,21400010,2014-10-29,CHI @ NYK,NYK,W,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-5,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2015,2014–15,203946,Cameron Bairstow,21400010,2014-10-29,CHI @ NYK,NYK,W,3.5166666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-7,-1.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,2014-10-29,CHI @ NYK,W,104,24,2010s
2016,2015–16,202703,Nikola Mirotic,21500002,2015-10-27,CHI vs. CLE,CLE,W,25.233333333333334,19,6,11,3,4,4,4,2,7,9,1,1,0,4,5,9,12.899999999999999,74.45141065830721,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,202710,Jimmy Butler III,21500002,2015-10-27,CHI vs. CLE,CLE,W,36.63333333333333,17,6,14,0,2,5,5,1,4,5,2,2,1,0,1,3,15.199999999999998,52.46913580246913,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,201565,Derrick Rose,21500002,2015-10-27,CHI vs. CLE,CLE,W,32.46666666666667,18,8,22,0,2,2,4,0,1,1,5,1,0,2,0,-1,7.800000000000001,37.878787878787875,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,201959,Taj Gibson,21500002,2015-10-27,CHI vs. CLE,CLE,W,22.1,5,1,3,0,0,3,4,2,8,10,0,0,3,3,6,2,3.4000000000000004,52.52100840336135,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,2200,Pau Gasol,21500002,2015-10-27,CHI vs. CLE,CLE,W,31.55,2,1,7,0,1,0,0,0,2,2,0,1,6,0,1,-8,2.9,14.285714285714285,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,202734,E'Twaun Moore,21500002,2015-10-27,CHI vs. CLE,CLE,W,14.366666666666667,11,5,8,1,2,0,0,0,3,3,1,0,0,0,3,4,7.8,68.75,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,201149,Joakim Noah,21500002,2015-10-27,CHI vs. CLE,CLE,W,17.116666666666667,0,0,0,0,0,0,2,2,7,9,4,1,0,1,1,1,5.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,203503,Tony Snell,21500002,2015-10-27,CHI vs. CLE,CLE,W,28.8,11,4,9,2,5,1,2,0,2,2,0,0,0,1,4,-1,3.8999999999999986,55.66801619433198,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,203926,Doug McDermott,21500002,2015-10-27,CHI vs. CLE,CLE,W,16.2,8,3,4,1,2,1,2,0,4,4,0,0,0,0,0,-2,7.199999999999999,81.9672131147541,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2016,2015–16,201166,Aaron Brooks,21500002,2015-10-27,CHI vs. CLE,CLE,W,15.533333333333331,6,3,9,0,1,0,0,0,2,2,0,0,0,2,1,3,-0.8999999999999995,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,2015-10-27,CHI vs. CLE,W,97,2,2010s
2017,2016–17,202710,Jimmy Butler III,21600015,2016-10-27,CHI vs. BOS,BOS,W,36.6,24,6,17,4,6,8,12,3,4,7,3,2,0,0,2,8,19.499999999999996,53.85996409335727,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,2548,Dwyane Wade,21600015,2016-10-27,CHI vs. BOS,BOS,W,32.416666666666664,22,7,18,4,6,4,4,2,4,6,5,0,1,3,4,15,14.399999999999999,55.66801619433198,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,201959,Taj Gibson,21600015,2016-10-27,CHI vs. BOS,BOS,W,27.685,18,8,13,0,0,2,2,2,8,10,1,0,0,2,2,11,13.8,64.8414985590778,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,202703,Nikola Mirotic,21600015,2016-10-27,CHI vs. BOS,BOS,W,28.993333333333332,15,6,11,1,6,2,2,2,7,9,1,0,0,3,3,-1,9.7,63.13131313131313,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,200765,Rajon Rondo,21600015,2016-10-27,CHI vs. BOS,BOS,W,33.266666666666666,4,1,9,1,2,1,2,0,6,6,9,2,0,2,1,3,5.4,20.242914979757085,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,201577,Robin Lopez,21600015,2016-10-27,CHI vs. BOS,BOS,W,27.47,8,3,8,0,0,2,4,6,2,8,1,0,0,1,2,5,6.499999999999999,40.98360655737705,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,203487,Michael Carter-Williams,21600015,2016-10-27,CHI vs. BOS,BOS,W,17.173333333333332,5,2,6,1,1,0,0,3,3,6,3,0,0,0,3,3,5.499999999999999,41.66666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,203926,Doug McDermott,21600015,2016-10-27,CHI vs. BOS,BOS,W,21.865,5,2,5,0,1,1,2,0,1,1,1,0,0,1,2,-5,1.0999999999999996,42.51700680272109,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,203477,Isaiah Canaan,21600015,2016-10-27,CHI vs. BOS,BOS,W,6.783333333333333,0,0,3,0,3,0,0,0,2,2,1,1,0,0,0,-2,0.2000000000000004,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2017,2016–17,1626245,Cristiano Felicio,21600015,2016-10-27,CHI vs. BOS,BOS,W,7.746666666666667,4,1,2,0,0,2,2,0,0,0,0,0,0,0,2,-7,2.2,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,2016-10-27,CHI vs. BOS,W,105,6,2010s
2018,2017–18,201577,Robin Lopez,21700014,2017-10-19,CHI @ TOR,TOR,L,31.733333333333334,18,7,15,0,1,4,4,4,4,8,2,1,0,1,3,3,14.5,53.69928400954653,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,203200,Justin Holiday,21700014,2017-10-19,CHI @ TOR,TOR,L,34.88333333333333,15,5,16,4,12,1,1,0,4,4,2,1,1,1,0,1,9.1,45.62043795620438,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1628374,Lauri Markkanen,21700014,2017-10-19,CHI @ TOR,TOR,L,33.45,17,5,12,2,6,5,6,2,6,8,0,0,1,3,2,-2,10.3,58.06010928961748,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1626170,Jerian Grant,21700014,2017-10-19,CHI @ TOR,TOR,L,27.166666666666668,7,3,9,0,1,1,1,1,1,2,7,2,0,2,1,-11,7.399999999999999,37.07627118644068,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1627756,Denzel Valentine,21700014,2017-10-19,CHI @ TOR,TOR,L,25.516666666666666,12,4,10,4,7,0,0,0,2,2,0,0,0,1,4,-19,4.6,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1627835,Paul Zipser,21700014,2017-10-19,CHI @ TOR,TOR,L,24.116666666666667,7,3,6,0,1,1,1,0,5,5,3,1,0,3,4,-15,4.0,54.347826086956516,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,202347,Quincy Pondexter,21700014,2017-10-19,CHI @ TOR,TOR,L,11.916666666666666,8,4,6,0,1,0,0,2,0,2,0,2,0,1,3,-5,6.6000000000000005,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1627770,Kay Felder,21700014,2017-10-19,CHI @ TOR,TOR,L,15.516666666666667,6,2,9,0,1,2,2,0,2,2,6,0,0,4,1,3,0.8999999999999986,30.364372469635626,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1628021,David Nwaba,21700014,2017-10-19,CHI @ TOR,TOR,L,12.883333333333333,4,1,1,0,0,2,3,0,4,4,1,0,0,0,0,-15,5.2,86.20689655172413,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1626245,Cristiano Felicio,21700014,2017-10-19,CHI @ TOR,TOR,L,16.266666666666666,4,2,2,0,0,0,0,1,1,2,0,0,0,3,4,-20,-0.20000000000000062,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1628469,Antonio Blakeney,21700014,2017-10-19,CHI @ TOR,TOR,L,1.2333333333333334,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1.7,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2018,2017–18,1627853,Ryan Arcidiacono,21700014,2017-10-19,CHI @ TOR,TOR,L,5.316666666666666,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,-9,-1.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2017-10-19,CHI @ TOR,L,100,-17,2010s
2019,2018–19,203897,Zach LaVine,21800014,2018-10-18,CHI @ PHI,PHI,L,32.7,30,11,19,2,7,6,7,0,5,5,3,0,3,5,5,-10,19.400000000000006,67.93478260869566,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1626171,Bobby Portis Jr.,21800014,2018-10-18,CHI @ PHI,PHI,L,33.1,20,8,15,3,6,1,2,2,9,11,2,1,1,0,4,-3,17.899999999999995,62.97229219143576,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,203953,Jabari Parker,21800014,2018-10-18,CHI @ PHI,PHI,L,25.208333333333332,15,7,16,1,4,0,0,1,4,5,1,1,0,2,3,-14,7.0,46.875,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1628469,Antonio Blakeney,21800014,2018-10-18,CHI @ PHI,PHI,L,30.45,15,6,16,1,3,2,3,0,5,5,2,0,0,1,2,6,6.8999999999999995,43.302540415704385,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1627853,Ryan Arcidiacono,21800014,2018-10-18,CHI @ PHI,PHI,L,28.251666666666665,8,3,4,2,3,0,0,0,4,4,8,0,0,0,0,-5,13.2,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,203200,Justin Holiday,21800014,2018-10-18,CHI @ PHI,PHI,L,27.386666666666667,10,4,12,2,9,0,0,0,4,4,1,0,0,0,2,-29,4.300000000000002,41.66666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1628976,Wendell Carter Jr.,21800014,2018-10-18,CHI @ PHI,PHI,L,19.983333333333334,8,4,10,0,0,0,0,1,2,3,3,0,1,1,4,-18,4.1,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,201577,Robin Lopez,21800014,2018-10-18,CHI @ PHI,PHI,L,17.708333333333332,2,1,4,0,0,0,0,1,0,1,3,1,1,2,2,-3,1.2999999999999998,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1626166,Cameron Payne,21800014,2018-10-18,CHI @ PHI,PHI,L,21.566666666666663,0,0,4,0,1,0,0,0,1,1,5,1,0,1,1,-18,0.6000000000000001,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1627755,Tyler Ulis,21800014,2018-10-18,CHI @ PHI,PHI,L,0.8283333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2019,2018–19,1628990,Chandler Hutchison,21800014,2018-10-18,CHI @ PHI,PHI,L,2.816666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,2018-10-18,CHI @ PHI,L,108,-19,2010s
2020,2019–20,1628374,Lauri Markkanen,21900003,2019-10-23,CHI @ CHA,CHA,L,34.36666666666667,35,13,25,1,7,8,10,5,12,17,2,1,0,1,1,-8,30.0,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,203897,Zach LaVine,21900003,2019-10-23,CHI @ CHA,CHA,L,30.0,16,7,17,1,4,1,1,3,3,6,7,2,1,5,3,-8,11.3,45.87155963302752,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,1629632,Coby White,21900003,2019-10-23,CHI @ CHA,CHA,L,27.15,17,6,13,1,4,4,5,0,3,3,7,0,0,1,2,6,13.899999999999999,55.92105263157895,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,201152,Thaddeus Young,21900003,2019-10-23,CHI @ CHA,CHA,L,25.405,17,7,11,3,5,0,0,1,2,3,2,1,0,1,1,12,14.4,77.27272727272727,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,1627739,Kris Dunn,21900003,2019-10-23,CHI @ CHA,CHA,L,23.841666666666665,11,5,7,0,2,1,2,1,1,2,2,4,0,0,3,-8,12.900000000000002,69.79695431472082,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,1628976,Wendell Carter Jr.,21900003,2019-10-23,CHI @ CHA,CHA,L,29.403333333333332,12,5,11,0,0,2,2,5,4,9,0,0,1,1,4,2,9.1,50.5050505050505,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,203490,Otto Porter Jr.,21900003,2019-10-23,CHI @ CHA,CHA,L,27.708333333333332,9,3,10,1,5,2,2,0,2,2,1,2,1,0,2,14,6.3999999999999995,41.36029411764706,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,1627853,Ryan Arcidiacono,21900003,2019-10-23,CHI @ CHA,CHA,L,10.933333333333334,6,2,3,2,2,0,0,3,0,3,1,1,0,0,1,-11,8.1,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,203107,Tomas Satoransky,21900003,2019-10-23,CHI @ CHA,CHA,L,24.366666666666667,2,1,5,0,0,0,0,0,0,0,3,0,1,0,2,4,0.8999999999999995,20.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2020,2019–20,1628436,Luke Kornet,21900003,2019-10-23,CHI @ CHA,CHA,L,6.825,0,0,3,0,1,0,0,2,2,4,0,0,0,1,1,-8,-1.4999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,2019-10-23,CHI @ CHA,L,125,-1,2010s
2021,2020–21,1628374,Lauri Markkanen,22000015,2020-12-23,CHI vs. ATL,ATL,L,30.2,21,6,9,4,6,5,5,1,6,7,4,2,0,2,1,-34,22.0,93.75000000000001,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,203897,Zach LaVine,22000015,2020-12-23,CHI vs. ATL,ATL,L,25.30666666666667,22,9,19,1,8,3,3,1,1,2,1,1,0,5,5,-26,8.000000000000002,54.13385826771654,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1630172,Patrick Williams,22000015,2020-12-23,CHI vs. ATL,ATL,L,33.04333333333334,16,5,11,1,3,5,6,0,4,4,1,1,1,0,2,-23,12.699999999999998,58.65102639296187,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,203490,Otto Porter Jr.,22000015,2020-12-23,CHI vs. ATL,ATL,L,23.366666666666667,14,5,10,0,2,4,4,3,2,5,1,2,0,1,2,-9,12.599999999999998,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1629632,Coby White,22000015,2020-12-23,CHI vs. ATL,ATL,L,30.466666666666665,9,2,11,1,7,4,4,0,2,2,7,2,0,3,2,-13,5.800000000000001,35.26645768025078,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1628976,Wendell Carter Jr.,22000015,2020-12-23,CHI vs. ATL,ATL,L,25.766666666666666,6,2,5,0,2,2,2,1,5,6,2,0,0,3,3,-13,2.7,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1627853,Ryan Arcidiacono,22000015,2020-12-23,CHI vs. ATL,ATL,L,19.583333333333332,5,2,6,1,4,0,0,0,3,3,2,1,0,0,2,6,4.1000000000000005,41.66666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1629690,Adam Mokoka,22000015,2020-12-23,CHI vs. ATL,ATL,L,16.783333333333335,4,2,6,0,3,0,0,1,1,2,2,1,1,0,1,6,4.3,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1629655,Daniel Gafford,22000015,2020-12-23,CHI vs. ATL,ATL,L,16.9,5,2,4,0,0,1,4,0,1,1,0,0,1,0,1,2,2.4,43.40277777777778,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2021,2020–21,1628990,Chandler Hutchison,22000015,2020-12-23,CHI vs. ATL,ATL,L,18.583333333333332,2,1,6,0,0,0,0,1,4,5,0,0,0,1,3,4,-2.0999999999999996,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,2020-12-23,CHI vs. ATL,L,104,-20,2020s
2022,2021–22,203897,Zach LaVine,22100004,2021-10-20,CHI @ DET,DET,W,35.333333333333336,34,11,17,1,5,11,11,0,7,7,4,1,1,2,2,8,30.300000000000004,77.83882783882784,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,202696,Nikola Vučević,22100004,2021-10-20,CHI @ DET,DET,W,35.876666666666665,15,7,21,1,4,0,0,5,10,15,4,0,0,3,1,13,9.000000000000002,35.714285714285715,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,201942,DeMar DeRozan,22100004,2021-10-20,CHI @ DET,DET,W,37.766666666666666,17,8,17,1,1,0,2,0,7,7,2,3,0,2,2,5,11.200000000000001,47.53914988814318,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1628366,Lonzo Ball,22100004,2021-10-20,CHI @ DET,DET,W,33.36666666666667,12,5,12,2,6,0,0,3,3,6,4,0,1,4,0,17,8.100000000000001,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1627936,Alex Caruso,22100004,2021-10-20,CHI @ DET,DET,W,27.125,3,1,5,1,3,0,0,0,3,3,3,4,2,2,5,-11,4.299999999999999,30.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1630245,Ayo Dosunmu,22100004,2021-10-20,CHI @ DET,DET,W,11.2,7,3,8,1,3,0,0,0,2,2,0,0,1,1,1,7,2.4999999999999996,43.75,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
